SpectrumIdentity,SpectrumID,Organization,SpectrumType,InstrumentUsed,InstrumentAccesories,SpectralResolution,NumberofAccumulations,MaterialForm,Color,InstrumentMode,OtherInformation,MaterialProducer,RID,ContactInfo,CASNumber,MaterialPurity,MaterialQuality,InstrumentAccessories,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,range,timestamp,SampleName,rsq
Tremolite,Tremolite__R040045-6__Raman__514__0__ccw__Raman_Data_Processed__1031,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4987,
Tremolite,Tremolite__R040045-6__Raman__514__45__ccw__Raman_Data_Processed__1033,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4988,
Tremolite,Tremolite__R040045-6__Raman__514__90__ccw__Raman_Data_Processed__1035,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4989,
Tremolite,Tremolite__R050167-3__Raman__514__0__ccw__Raman_Data_Processed__6025,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4990,
Tremolite,Tremolite__R050167-3__Raman__514__45__ccw__Raman_Data_Processed__6027,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4991,
Tremolite,Tremolite__R050167-3__Raman__514__90__ccw__Raman_Data_Processed__6029,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4992,
Tremolite,Tremolite__R050167-4__Raman__514__0__ccw__Raman_Data_Processed__6001,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4993,
Tremolite,Tremolite__R050167-4__Raman__514__45__ccw__Raman_Data_Processed__6003,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4994,
Tremolite,Tremolite__R050167-4__Raman__514__90__ccw__Raman_Data_Processed__6005,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4995,
Tremolite,Tremolite__R050167-5__Raman__514__0__ccw__Raman_Data_Processed__6009,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4996,
Tremolite,Tremolite__R050167-5__Raman__514__45__ccw__Raman_Data_Processed__6011,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4997,
Tremolite,Tremolite__R050167-5__Raman__514__90__ccw__Raman_Data_Processed__6013,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4998,
Tremolite,Tremolite__R050167-6__Raman__514__0__ccw__Raman_Data_Processed__6017,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,4999,
Tremolite,Tremolite__R050167-6__Raman__514__45__ccw__Raman_Data_Processed__6019,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,5000,
Tremolite,Tremolite__R050167-6__Raman__514__90__ccw__Raman_Data_Processed__6021,RRUFF,Raman,,,,,,,,rruff.info/R050167,,R050167,,,,,,,,,,,,,,5001,
Tremolite,Tremolite__R050173-3__Raman__514__0__ccw__Raman_Data_Processed__6085,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5002,
Tremolite,Tremolite__R050173-3__Raman__514__45__ccw__Raman_Data_Processed__6087,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5003,
Tremolite,Tremolite__R050173-3__Raman__514__90__ccw__Raman_Data_Processed__6089,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5004,
Tremolite,Tremolite__R050173-4__Raman__514__0__ccw__Raman_Data_Processed__6093,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5005,
Tremolite,Tremolite__R050173-4__Raman__514__45__ccw__Raman_Data_Processed__6095,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5006,
Tremolite,Tremolite__R050173-4__Raman__514__90__ccw__Raman_Data_Processed__6097,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5007,
Tremolite,Tremolite__R050173-5__Raman__514__0__ccw__Raman_Data_Processed__6101,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5008,
Tremolite,Tremolite__R050173-5__Raman__514__45__ccw__Raman_Data_Processed__6103,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5009,
Tremolite,Tremolite__R050173-5__Raman__514__90__ccw__Raman_Data_Processed__6105,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5010,
Tremolite,Tremolite__R050173-6__Raman__514__0__ccw__Raman_Data_Processed__6109,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5011,
Tremolite,Tremolite__R050173-6__Raman__514__45__ccw__Raman_Data_Processed__6111,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5012,
Tremolite,Tremolite__R050173-6__Raman__514__90__ccw__Raman_Data_Processed__6113,RRUFF,Raman,,,,,,,,rruff.info/R050173,,R050173,,,,,,,,,,,,,,5013,
Trilithionite,Trilithionite__R040101-3__Raman__514__0__ccw__Raman_Data_Processed__8878,RRUFF,Raman,,,,,,,,rruff.info/R040101,,R040101,,,,,,,,,,,,,,5014,
Trilithionite,Trilithionite__R040101-3__Raman__514__45__ccw__Raman_Data_Processed__8880,RRUFF,Raman,,,,,,,,rruff.info/R040101,,R040101,,,,,,,,,,,,,,5015,
Trilithionite,Trilithionite__R040101-3__Raman__514__90__ccw__Raman_Data_Processed__8882,RRUFF,Raman,,,,,,,,rruff.info/R040101,,R040101,,,,,,,,,,,,,,5016,
Trilithionite,Trilithionite__R040101-5__Raman__514__0__ccw__Raman_Data_Processed__8886,RRUFF,Raman,,,,,,,,rruff.info/R040101,,R040101,,,,,,,,,,,,,,5017,
Trilithionite,Trilithionite__R040101-5__Raman__514__45__ccw__Raman_Data_Processed__8888,RRUFF,Raman,,,,,,,,rruff.info/R040101,,R040101,,,,,,,,,,,,,,5018,
Trilithionite,Trilithionite__R040101-5__Raman__514__90__ccw__Raman_Data_Processed__8890,RRUFF,Raman,,,,,,,,rruff.info/R040101,,R040101,,,,,,,,,,,,,,5019,
Trilithionite,Trilithionite__R040101-6__Raman__514__0__ccw__Raman_Data_Processed__8894,RRUFF,Raman,,,,,,,,rruff.info/R040101,,R040101,,,,,,,,,,,,,,5020,
Trilithionite,Trilithionite__R040101-6__Raman__514__45__ccw__Raman_Data_Processed__8896,RRUFF,Raman,,,,,,,,rruff.info/R040101,,R040101,,,,,,,,,,,,,,5021,
Trilithionite,Trilithionite__R040101-6__Raman__514__90__ccw__Raman_Data_Processed__8898,RRUFF,Raman,,,,,,,,rruff.info/R040101,,R040101,,,,,,,,,,,,,,5022,
Trilithionite,Trilithionite__R040105-4__Raman__514__0__ccw__Raman_Data_Processed__14985,RRUFF,Raman,,,,,,,,rruff.info/R040105,,R040105,,,,,,,,,,,,,,5023,
Trilithionite,Trilithionite__R040105-4__Raman__514__45__ccw__Raman_Data_Processed__14987,RRUFF,Raman,,,,,,,,rruff.info/R040105,,R040105,,,,,,,,,,,,,,5024,
Trilithionite,Trilithionite__R040105-4__Raman__514__90__ccw__Raman_Data_Processed__14989,RRUFF,Raman,,,,,,,,rruff.info/R040105,,R040105,,,,,,,,,,,,,,5025,
Trilithionite,Trilithionite__R040105-5__Raman__514__0__ccw__Raman_Data_Processed__18577,RRUFF,Raman,,,,,,,,rruff.info/R040105,,R040105,,,,,,,,,,,,,,5026,
Trilithionite,Trilithionite__R040105-5__Raman__514__45__ccw__Raman_Data_Processed__18579,RRUFF,Raman,,,,,,,,rruff.info/R040105,,R040105,,,,,,,,,,,,,,5027,
Trilithionite,Trilithionite__R040105-5__Raman__514__90__ccw__Raman_Data_Processed__18581,RRUFF,Raman,,,,,,,,rruff.info/R040105,,R040105,,,,,,,,,,,,,,5028,
Trilithionite,Trilithionite__R040105-6__Raman__514__0__ccw__Raman_Data_Processed__18585,RRUFF,Raman,,,,,,,,rruff.info/R040105,,R040105,,,,,,,,,,,,,,5029,
Trilithionite,Trilithionite__R040105-6__Raman__514__45__ccw__Raman_Data_Processed__18587,RRUFF,Raman,,,,,,,,rruff.info/R040105,,R040105,,,,,,,,,,,,,,5030,
Trilithionite,Trilithionite__R040105-6__Raman__514__90__ccw__Raman_Data_Processed__18589,RRUFF,Raman,,,,,,,,rruff.info/R040105,,R040105,,,,,,,,,,,,,,5031,
Triplite,Triplite__R050226-4__Raman__514__0__ccw__Raman_Data_Processed__18601,RRUFF,Raman,,,,,,,,rruff.info/R050226,,R050226,,,,,,,,,,,,,,5032,
Triplite,Triplite__R050226-4__Raman__514__45__ccw__Raman_Data_Processed__18603,RRUFF,Raman,,,,,,,,rruff.info/R050226,,R050226,,,,,,,,,,,,,,5033,
Triplite,Triplite__R050226-4__Raman__514__90__ccw__Raman_Data_Processed__18605,RRUFF,Raman,,,,,,,,rruff.info/R050226,,R050226,,,,,,,,,,,,,,5034,
Vanadinite,Vanadinite__R050171-3__Raman__514__0__ccw__Raman_Data_Processed__6074,RRUFF,Raman,,,,,,,,rruff.info/R050171,,R050171,,,,,,,,,,,,,,5035,
Vanadinite,Vanadinite__R050171-3__Raman__514__45__ccw__Raman_Data_Processed__6076,RRUFF,Raman,,,,,,,,rruff.info/R050171,,R050171,,,,,,,,,,,,,,5036,
Vanadinite,Vanadinite__R050171-3__Raman__514__90__ccw__Raman_Data_Processed__6078,RRUFF,Raman,,,,,,,,rruff.info/R050171,,R050171,,,,,,,,,,,,,,5037,
Vanadinite,Vanadinite__R050171-4__Raman__514__0__ccw__Raman_Data_Processed__6066,RRUFF,Raman,,,,,,,,rruff.info/R050171,,R050171,,,,,,,,,,,,,,5038,
Vanadinite,Vanadinite__R050171-4__Raman__514__45__ccw__Raman_Data_Processed__6068,RRUFF,Raman,,,,,,,,rruff.info/R050171,,R050171,,,,,,,,,,,,,,5039,
Vanadinite,Vanadinite__R050171-4__Raman__514__90__ccw__Raman_Data_Processed__6070,RRUFF,Raman,,,,,,,,rruff.info/R050171,,R050171,,,,,,,,,,,,,,5040,
Vayrynenite,Vayrynenite__R050243-3__Raman__514__0__ccw__Raman_Data_Processed__9061,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5041,
Vayrynenite,Vayrynenite__R050243-3__Raman__514__45__ccw__Raman_Data_Processed__9063,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5042,
Vayrynenite,Vayrynenite__R050243-3__Raman__514__90__ccw__Raman_Data_Processed__9065,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5043,
Vayrynenite,Vayrynenite__R050243-4__Raman__514__0__ccw__Raman_Data_Processed__9077,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5044,
Vayrynenite,Vayrynenite__R050243-4__Raman__514__45__ccw__Raman_Data_Processed__9079,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5045,
Vayrynenite,Vayrynenite__R050243-4__Raman__514__90__ccw__Raman_Data_Processed__9081,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5046,
Vayrynenite,Vayrynenite__R050243-5__Raman__514__0__ccw__Raman_Data_Processed__9069,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5047,
Vayrynenite,Vayrynenite__R050243-5__Raman__514__45__ccw__Raman_Data_Processed__9071,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5048,
Vayrynenite,Vayrynenite__R050243-5__Raman__514__90__ccw__Raman_Data_Processed__9073,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5049,
Vayrynenite,Vayrynenite__R050243-6__Raman__514__0__ccw__Raman_Data_Processed__9085,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5050,
Vayrynenite,Vayrynenite__R050243-6__Raman__514__45__ccw__Raman_Data_Processed__9087,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5051,
Vayrynenite,Vayrynenite__R050243-6__Raman__514__90__ccw__Raman_Data_Processed__9089,RRUFF,Raman,,,,,,,,rruff.info/R050243,,R050243,,,,,,,,,,,,,,5052,
Vesuvianite,Vesuvianite__R050035-3__Raman__514__0__ccw__Raman_Data_Processed__3989,RRUFF,Raman,,,,,,,,rruff.info/R050035,,R050035,,,,,,,,,,,,,,5053,
Vesuvianite,Vesuvianite__R050035-3__Raman__514__45__ccw__Raman_Data_Processed__3991,RRUFF,Raman,,,,,,,,rruff.info/R050035,,R050035,,,,,,,,,,,,,,5054,
Vesuvianite,Vesuvianite__R050035-3__Raman__514__90__ccw__Raman_Data_Processed__3993,RRUFF,Raman,,,,,,,,rruff.info/R050035,,R050035,,,,,,,,,,,,,,5055,
Vesuvianite,Vesuvianite__R050035-4__Raman__514__0__ccw__Raman_Data_Processed__3981,RRUFF,Raman,,,,,,,,rruff.info/R050035,,R050035,,,,,,,,,,,,,,5056,
Vesuvianite,Vesuvianite__R050035-4__Raman__514__45__ccw__Raman_Data_Processed__3983,RRUFF,Raman,,,,,,,,rruff.info/R050035,,R050035,,,,,,,,,,,,,,5057,
Vesuvianite,Vesuvianite__R050035-4__Raman__514__90__ccw__Raman_Data_Processed__3985,RRUFF,Raman,,,,,,,,rruff.info/R050035,,R050035,,,,,,,,,,,,,,5058,
Vesuvianite,Vesuvianite__R050233-3__Raman__514__0__ccw__Raman_Data_Processed__12381,RRUFF,Raman,,,,,,,,rruff.info/R050233,,R050233,,,,,,,,,,,,,,5059,
Vesuvianite,Vesuvianite__R050233-3__Raman__514__45__ccw__Raman_Data_Processed__12383,RRUFF,Raman,,,,,,,,rruff.info/R050233,,R050233,,,,,,,,,,,,,,5060,
Vesuvianite,Vesuvianite__R050233-3__Raman__514__90__ccw__Raman_Data_Processed__12385,RRUFF,Raman,,,,,,,,rruff.info/R050233,,R050233,,,,,,,,,,,,,,5061,
Vesuvianite,Vesuvianite__R050233-4__Raman__514__0__ccw__Raman_Data_Processed__12389,RRUFF,Raman,,,,,,,,rruff.info/R050233,,R050233,,,,,,,,,,,,,,5062,
Vesuvianite,Vesuvianite__R050233-4__Raman__514__45__ccw__Raman_Data_Processed__12391,RRUFF,Raman,,,,,,,,rruff.info/R050233,,R050233,,,,,,,,,,,,,,5063,
Vesuvianite,Vesuvianite__R050233-4__Raman__514__90__ccw__Raman_Data_Processed__12393,RRUFF,Raman,,,,,,,,rruff.info/R050233,,R050233,,,,,,,,,,,,,,5064,
Vivianite,Vivianite__R040185-3__Raman__514__0__ccw__Raman_Data_Processed__3392,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5065,
Vivianite,Vivianite__R040185-3__Raman__514__45__ccw__Raman_Data_Processed__3394,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5066,
Vivianite,Vivianite__R040185-3__Raman__514__90__ccw__Raman_Data_Processed__3396,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5067,
Vivianite,Vivianite__R040185-4__Raman__514__0__ccw__Raman_Data_Processed__3400,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5068,
Vivianite,Vivianite__R040185-4__Raman__514__45__ccw__Raman_Data_Processed__3402,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5069,
Vivianite,Vivianite__R040185-4__Raman__514__90__ccw__Raman_Data_Processed__3404,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5070,
Vivianite,Vivianite__R040185-5__Raman__514__0__ccw__Raman_Data_Processed__3382,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5071,
Vivianite,Vivianite__R040185-5__Raman__514__45__ccw__Raman_Data_Processed__3384,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5072,
Vivianite,Vivianite__R040185-5__Raman__514__90__ccw__Raman_Data_Processed__3386,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5073,
Vivianite,Vivianite__R040185-6__Raman__514__0__ccw__Raman_Data_Processed__3372,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5074,
Vivianite,Vivianite__R040185-6__Raman__514__45__ccw__Raman_Data_Processed__3374,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5075,
Vivianite,Vivianite__R040185-6__Raman__514__90__ccw__Raman_Data_Processed__3376,RRUFF,Raman,,,,,,,,rruff.info/R040185,,R040185,,,,,,,,,,,,,,5076,
Volaschioite,Volaschioite__R130078__Raman__632.8__0__ccw__Raman_Data_Processed__37437,RRUFF,Raman,,,,,,,,rruff.info/R130078,,R130078,,,,,,,,,,,,,,5077,
Wavellite,Wavellite__R040176-3__Raman__514__0__ccw__Raman_Data_Processed__11975,RRUFF,Raman,,,,,,,,rruff.info/R040176,,R040176,,,,,,,,,,,,,,5078,
Wavellite,Wavellite__R040176-3__Raman__514__45__ccw__Raman_Data_Processed__11977,RRUFF,Raman,,,,,,,,rruff.info/R040176,,R040176,,,,,,,,,,,,,,5079,
Wavellite,Wavellite__R040176-3__Raman__514__90__ccw__Raman_Data_Processed__11979,RRUFF,Raman,,,,,,,,rruff.info/R040176,,R040176,,,,,,,,,,,,,,5080,
Wavellite,Wavellite__R040176-4__Raman__514__0__ccw__Raman_Data_Processed__11983,RRUFF,Raman,,,,,,,,rruff.info/R040176,,R040176,,,,,,,,,,,,,,5081,
Wavellite,Wavellite__R040176-4__Raman__514__45__ccw__Raman_Data_Processed__11985,RRUFF,Raman,,,,,,,,rruff.info/R040176,,R040176,,,,,,,,,,,,,,5082,
Wavellite,Wavellite__R040176-4__Raman__514__90__ccw__Raman_Data_Processed__11987,RRUFF,Raman,,,,,,,,rruff.info/R040176,,R040176,,,,,,,,,,,,,,5083,
Wavellite,Wavellite__R040176-5__Raman__514__0__ccw__Raman_Data_Processed__12035,RRUFF,Raman,,,,,,,,rruff.info/R040176,,R040176,,,,,,,,,,,,,,5084,
Wavellite,Wavellite__R040176-5__Raman__514__45__ccw__Raman_Data_Processed__12037,RRUFF,Raman,,,,,,,,rruff.info/R040176,,R040176,,,,,,,,,,,,,,5085,
Wavellite,Wavellite__R040176-5__Raman__514__90__ccw__Raman_Data_Processed__12039,RRUFF,Raman,,,,,,,,rruff.info/R040176,,R040176,,,,,,,,,,,,,,5086,
Weloganite,Weloganite__R050217-3__Raman__514__0__ccw__Raman_Data_Processed__12559,RRUFF,Raman,,,,,,,,rruff.info/R050217,,R050217,,,,,,,,,,,,,,5087,
Weloganite,Weloganite__R050217-3__Raman__514__45__ccw__Raman_Data_Processed__12561,RRUFF,Raman,,,,,,,,rruff.info/R050217,,R050217,,,,,,,,,,,,,,5088,
Weloganite,Weloganite__R050217-3__Raman__514__90__ccw__Raman_Data_Processed__12563,RRUFF,Raman,,,,,,,,rruff.info/R050217,,R050217,,,,,,,,,,,,,,5089,
Weloganite,Weloganite__R050217-4__Raman__514__0__ccw__Raman_Data_Processed__12567,RRUFF,Raman,,,,,,,,rruff.info/R050217,,R050217,,,,,,,,,,,,,,5090,
Weloganite,Weloganite__R050217-4__Raman__514__45__ccw__Raman_Data_Processed__12569,RRUFF,Raman,,,,,,,,rruff.info/R050217,,R050217,,,,,,,,,,,,,,5091,
Weloganite,Weloganite__R050217-4__Raman__514__90__ccw__Raman_Data_Processed__12571,RRUFF,Raman,,,,,,,,rruff.info/R050217,,R050217,,,,,,,,,,,,,,5092,
Whewellite,Whewellite__R050240-3__Raman__514__0__ccw__Raman_Data_Processed__17113,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5093,
Whewellite,Whewellite__R050240-3__Raman__514__45__ccw__Raman_Data_Processed__17115,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5094,
Whewellite,Whewellite__R050240-3__Raman__514__90__ccw__Raman_Data_Processed__17117,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5095,
Whewellite,Whewellite__R050240-4__Raman__514__0__ccw__Raman_Data_Processed__17121,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5096,
Whewellite,Whewellite__R050240-4__Raman__514__45__ccw__Raman_Data_Processed__17123,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5097,
Whewellite,Whewellite__R050240-4__Raman__514__90__ccw__Raman_Data_Processed__17125,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5098,
Whewellite,Whewellite__R050240-5__Raman__514__0__ccw__Raman_Data_Processed__17129,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5099,
Whewellite,Whewellite__R050240-5__Raman__514__45__ccw__Raman_Data_Processed__17131,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5100,
Whewellite,Whewellite__R050240-5__Raman__514__90__ccw__Raman_Data_Processed__17133,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5101,
Whewellite,Whewellite__R050240-6__Raman__514__0__ccw__Raman_Data_Processed__17137,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5102,
Whewellite,Whewellite__R050240-6__Raman__514__45__ccw__Raman_Data_Processed__17139,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5103,
Whewellite,Whewellite__R050240-6__Raman__514__90__ccw__Raman_Data_Processed__17141,RRUFF,Raman,,,,,,,,rruff.info/R050240,,R050240,,,,,,,,,,,,,,5104,
Whitlockite,Whitlockite__R070675-3__Raman__514__0__ccw__Raman_Data_Processed__26734,RRUFF,Raman,,,,,,,,rruff.info/R070675,,R070675,,,,,,,,,,,,,,5105,
Whitlockite,Whitlockite__R070675-3__Raman__514__45__ccw__Raman_Data_Processed__26736,RRUFF,Raman,,,,,,,,rruff.info/R070675,,R070675,,,,,,,,,,,,,,5106,
Whitlockite,Whitlockite__R070675-3__Raman__514__90__ccw__Raman_Data_Processed__26738,RRUFF,Raman,,,,,,,,rruff.info/R070675,,R070675,,,,,,,,,,,,,,5107,
Whitlockite,Whitlockite__R070675-4__Raman__514__0__ccw__Raman_Data_Processed__26742,RRUFF,Raman,,,,,,,,rruff.info/R070675,,R070675,,,,,,,,,,,,,,5108,
Whitlockite,Whitlockite__R070675-4__Raman__514__45__ccw__Raman_Data_Processed__26744,RRUFF,Raman,,,,,,,,rruff.info/R070675,,R070675,,,,,,,,,,,,,,5109,
Whitlockite,Whitlockite__R070675-4__Raman__514__90__ccw__Raman_Data_Processed__26746,RRUFF,Raman,,,,,,,,rruff.info/R070675,,R070675,,,,,,,,,,,,,,5110,
Witherite,Witherite__R040040-3__Raman__514__0__ccw__Raman_Data_Processed__908,RRUFF,Raman,,,,,,,,rruff.info/R040040,,R040040,,,,,,,,,,,,,,5111,
Witherite,Witherite__R040040-3__Raman__514__45__ccw__Raman_Data_Processed__910,RRUFF,Raman,,,,,,,,rruff.info/R040040,,R040040,,,,,,,,,,,,,,5112,
Witherite,Witherite__R040040-3__Raman__514__90__ccw__Raman_Data_Processed__912,RRUFF,Raman,,,,,,,,rruff.info/R040040,,R040040,,,,,,,,,,,,,,5113,
Witherite,Witherite__R040040-4__Raman__514__0__ccw__Raman_Data_Processed__916,RRUFF,Raman,,,,,,,,rruff.info/R040040,,R040040,,,,,,,,,,,,,,5114,
Witherite,Witherite__R040040-4__Raman__514__45__ccw__Raman_Data_Processed__918,RRUFF,Raman,,,,,,,,rruff.info/R040040,,R040040,,,,,,,,,,,,,,5115,
Witherite,Witherite__R040040-4__Raman__514__90__ccw__Raman_Data_Processed__920,RRUFF,Raman,,,,,,,,rruff.info/R040040,,R040040,,,,,,,,,,,,,,5116,
Witherite,Witherite__R040040-5__Raman__514__0__ccw__Raman_Data_Processed__924,RRUFF,Raman,,,,,,,,rruff.info/R040040,,R040040,,,,,,,,,,,,,,5117,
Witherite,Witherite__R040040-5__Raman__514__45__ccw__Raman_Data_Processed__926,RRUFF,Raman,,,,,,,,rruff.info/R040040,,R040040,,,,,,,,,,,,,,5118,
Witherite,Witherite__R040040-5__Raman__514__90__ccw__Raman_Data_Processed__928,RRUFF,Raman,,,,,,,,rruff.info/R040040,,R040040,,,,,,,,,,,,,,5119,
Witherite,Witherite__R050148-3__Raman__514__0__ccw__Raman_Data_Processed__5919,RRUFF,Raman,,,,,,,,rruff.info/R050148,,R050148,,,,,,,,,,,,,,5120,
Witherite,Witherite__R050148-3__Raman__514__45__ccw__Raman_Data_Processed__5921,RRUFF,Raman,,,,,,,,rruff.info/R050148,,R050148,,,,,,,,,,,,,,5121,
Witherite,Witherite__R050148-3__Raman__514__90__ccw__Raman_Data_Processed__5923,RRUFF,Raman,,,,,,,,rruff.info/R050148,,R050148,,,,,,,,,,,,,,5122,
Witherite,Witherite__R050148-4__Raman__514__0__ccw__Raman_Data_Processed__5911,RRUFF,Raman,,,,,,,,rruff.info/R050148,,R050148,,,,,,,,,,,,,,5123,
Witherite,Witherite__R050148-4__Raman__514__45__ccw__Raman_Data_Processed__5913,RRUFF,Raman,,,,,,,,rruff.info/R050148,,R050148,,,,,,,,,,,,,,5124,
Witherite,Witherite__R050148-4__Raman__514__90__ccw__Raman_Data_Processed__5915,RRUFF,Raman,,,,,,,,rruff.info/R050148,,R050148,,,,,,,,,,,,,,5125,
Witherite,Witherite__R050148-5__Raman__514__0__ccw__Raman_Data_Processed__5903,RRUFF,Raman,,,,,,,,rruff.info/R050148,,R050148,,,,,,,,,,,,,,5126,
Witherite,Witherite__R050148-5__Raman__514__45__ccw__Raman_Data_Processed__5905,RRUFF,Raman,,,,,,,,rruff.info/R050148,,R050148,,,,,,,,,,,,,,5127,
Witherite,Witherite__R050148-5__Raman__514__90__ccw__Raman_Data_Processed__5907,RRUFF,Raman,,,,,,,,rruff.info/R050148,,R050148,,,,,,,,,,,,,,5128,
Wulfenite,Wulfenite__R050024-3__Raman__514__0__ccw__Raman_Data_Processed__3956,RRUFF,Raman,,,,,,,,rruff.info/R050024,,R050024,,,,,,,,,,,,,,5129,
Wulfenite,Wulfenite__R050024-3__Raman__514__45__ccw__Raman_Data_Processed__3958,RRUFF,Raman,,,,,,,,rruff.info/R050024,,R050024,,,,,,,,,,,,,,5130,
Wulfenite,Wulfenite__R050024-3__Raman__514__90__ccw__Raman_Data_Processed__3960,RRUFF,Raman,,,,,,,,rruff.info/R050024,,R050024,,,,,,,,,,,,,,5131,
Wulfenite,Wulfenite__R050024-4__Raman__514__0__ccw__Raman_Data_Processed__3964,RRUFF,Raman,,,,,,,,rruff.info/R050024,,R050024,,,,,,,,,,,,,,5132,
